node_type,x(m),y(m),RSSI,SINR,obss/pd,throughput
0,54.9473,41.2105,20,10000,-81,27.75
1,48.5761,34.2659,-61.45,24.47,-81,27.75
0,54.9473,41.2105,20,10000,-82,22.61
1,48.5761,34.2659,-61.45,24.91,-82,22.61
0,78.5061,58.8795,20,10000,-62,24.29
1,68.8778,61.3571,-81.33,32.27,-62,24.29
0,78.5061,58.8795,20,10000,-63,24.29
1,68.8778,61.3571,-80.33,32.27,-63,24.29
0,78.5061,58.8795,20,10000,-64,24.29
1,68.8778,61.3571,-79.33,32.27,-64,24.29
0,78.5061,58.8795,20,10000,-65,24.29
1,68.8778,61.3571,-78.33,32.27,-65,24.29
0,78.5061,58.8795,20,10000,-66,24.29
1,68.8778,61.3571,-77.33,32.27,-66,24.29
0,78.5061,58.8795,20,10000,-67,24.64
1,68.8778,61.3571,-76.33,32.32,-67,24.64
0,78.5061,58.8795,20,10000,-68,24.64
1,68.8778,61.3571,-75.33,32.32,-68,24.64
0,78.5061,58.8795,20,10000,-69,24.64
1,68.8778,61.3571,-74.33,32.32,-69,24.64
0,78.5061,58.8795,20,10000,-70,24.56
1,68.8778,61.3571,-73.33,32.43,-70,24.56
0,78.5061,58.8795,20,10000,-71,25.64
1,68.8778,61.3571,-72.33,32.41,-71,25.64
0,78.5061,58.8795,20,10000,-72,25.64
1,68.8778,61.3571,-71.33,32.41,-72,25.64
0,78.5061,58.8795,20,10000,-73,25.64
1,68.8778,61.3571,-70.33,32.41,-73,25.64
0,78.5061,58.8795,20,10000,-74,24.86
1,68.8778,61.3571,-69.33,32.41,-74,24.86
0,78.5061,58.8795,20,10000,-75,27.42
1,68.8778,61.3571,-62.33,32.42,-75,27.42
0,78.5061,58.8795,20,10000,-76,27.42
1,68.8778,61.3571,-62.33,32.42,-76,27.42
0,78.5061,58.8795,20,10000,-77,27.42
1,68.8778,61.3571,-62.33,32.42,-77,27.42
0,78.5061,58.8795,20,10000,-78,27.42
1,68.8778,61.3571,-62.33,32.42,-78,27.42
0,78.5061,58.8795,20,10000,-79,27.42
1,68.8778,61.3571,-62.33,32.42,-79,27.42
0,78.5061,58.8795,20,10000,-80,27.42
1,68.8778,61.3571,-62.33,32.42,-80,27.42
0,78.5061,58.8795,20,10000,-81,27.42
1,68.8778,61.3571,-62.33,32.42,-81,27.42
0,78.5061,58.8795,20,10000,-82,27.42
1,68.8778,61.3571,-62.33,32.42,-82,27.42
0,78.9033,59.1775,20,10000,-62,59.44
1,80.1546,50.5831,-60.15,33.61,-62,59.44
0,78.9033,59.1775,20,10000,-63,59.44
1,80.1546,50.5831,-60.15,33.61,-63,59.44
0,78.9033,59.1775,20,10000,-64,59.44
1,80.1546,50.5831,-60.15,33.61,-64,59.44
0,78.9033,59.1775,20,10000,-65,59.44
1,80.1546,50.5831,-60.15,33.61,-65,59.44
0,78.9033,59.1775,20,10000,-66,59.44
1,80.1546,50.5831,-60.15,33.61,-66,59.44
0,78.9033,59.1775,20,10000,-67,59.44
1,80.1546,50.5831,-60.15,33.61,-67,59.44
0,78.9033,59.1775,20,10000,-68,59.44
1,80.1546,50.5831,-60.15,33.61,-68,59.44
0,78.9033,59.1775,20,10000,-69,59.44
1,80.1546,50.5831,-60.15,33.61,-69,59.44
0,78.9033,59.1775,20,10000,-70,59.44
1,80.1546,50.5831,-60.15,33.61,-70,59.44
0,78.9033,59.1775,20,10000,-71,59.44
1,80.1546,50.5831,-60.15,33.61,-71,59.44
0,78.9033,59.1775,20,10000,-72,59.44
1,80.1546,50.5831,-60.15,33.61,-72,59.44
0,78.9033,59.1775,20,10000,-73,59.44
1,80.1546,50.5831,-60.15,33.61,-73,59.44
0,78.9033,59.1775,20,10000,-74,59.44
1,80.1546,50.5831,-60.15,33.61,-74,59.44
0,78.9033,59.1775,20,10000,-75,59.44
1,80.1546,50.5831,-60.15,33.61,-75,59.44
0,78.9033,59.1775,20,10000,-76,59.44
1,80.1546,50.5831,-60.15,33.61,-76,59.44
0,78.9033,59.1775,20,10000,-77,59.44
1,80.1546,50.5831,-60.15,33.61,-77,59.44
0,78.9033,59.1775,20,10000,-78,59.44
1,80.1546,50.5831,-60.15,33.61,-78,59.44
0,78.9033,59.1775,20,10000,-79,59.44
1,80.1546,50.5831,-60.15,33.61,-79,59.44
0,78.9033,59.1775,20,10000,-80,59.44
1,80.1546,50.5831,-60.15,33.61,-80,59.44
0,78.9033,59.1775,20,10000,-81,59.44
1,80.1546,50.5831,-60.15,33.61,-81,59.44
0,78.9033,59.1775,20,10000,-82,59.44
1,80.1546,50.5831,-60.15,33.61,-82,59.44
0,18.061,13.5457,20,10000,-62,25.67
1,15.3356,11.6122,-66.49,16.08,-62,25.67
0,18.061,13.5457,20,10000,-63,25.67
1,15.3356,11.6122,-65.49,16.98,-63,25.67
0,18.061,13.5457,20,10000,-64,33.56
1,15.3356,11.6122,-64.49,19.66,-64,33.56
0,18.061,13.5457,20,10000,-65,84.67
1,15.3356,11.6122,-63.49,25.16,-65,84.67
0,18.061,13.5457,20,10000,-66,84.67
1,15.3356,11.6122,-62.49,25.38,-66,84.67
0,18.061,13.5457,20,10000,-67,84.67
1,15.3356,11.6122,-61.49,25.63,-67,84.67
0,18.061,13.5457,20,10000,-68,84.67
1,15.3356,11.6122,-60.49,25.94,-68,84.67
0,18.061,13.5457,20,10000,-69,84.67
1,15.3356,11.6122,-59.49,26.29,-69,84.67
0,18.061,13.5457,20,10000,-70,91.6
1,15.3356,11.6122,-58.49,25.56,-70,91.6
0,18.061,13.5457,20,10000,-71,91.6
1,15.3356,11.6122,-57.49,26.23,-71,91.6
0,18.061,13.5457,20,10000,-72,98.57
1,15.3356,11.6122,-56.49,27.25,-72,98.57
0,18.061,13.5457,20,10000,-73,98.57
1,15.3356,11.6122,-55.49,27.94,-73,98.57
0,18.061,13.5457,20,10000,-74,98.57
1,15.3356,11.6122,-54.49,28.68,-74,98.57
0,18.061,13.5457,20,10000,-75,104.53
1,15.3356,11.6122,-53.49,29.19,-75,104.53
0,18.061,13.5457,20,10000,-76,104.82
1,15.3356,11.6122,-52.49,30.41,-76,104.82
0,18.061,13.5457,20,10000,-77,59.59
1,15.3356,11.6122,-47.49,32.55,-77,59.59
0,18.061,13.5457,20,10000,-78,59.59
1,15.3356,11.6122,-47.49,32.55,-78,59.59
0,18.061,13.5457,20,10000,-79,59.59
1,15.3356,11.6122,-47.49,32.55,-79,59.59
0,18.061,13.5457,20,10000,-80,59.59
1,15.3356,11.6122,-47.49,32.55,-80,59.59
0,18.061,13.5457,20,10000,-81,58.7
1,15.3356,11.6122,-47.49,32.55,-81,58.7
0,18.061,13.5457,20,10000,-82,58.7
1,15.3356,11.6122,-47.49,32.55,-82,58.7
0,13.7017,10.2763,20,10000,-62,57.15
1,14.6823,18.2753,-59,24.65,-62,57.15
0,13.7017,10.2763,20,10000,-63,57.15
1,14.6823,18.2753,-59,24.65,-63,57.15
0,13.7017,10.2763,20,10000,-64,56.11
1,14.6823,18.2753,-59,24.67,-64,56.11
0,13.7017,10.2763,20,10000,-65,56.11
1,14.6823,18.2753,-59,24.67,-65,56.11
0,13.7017,10.2763,20,10000,-66,56.11
1,14.6823,18.2753,-59,24.67,-66,56.11
0,13.7017,10.2763,20,10000,-67,56.11
1,14.6823,18.2753,-59,24.67,-67,56.11
0,13.7017,10.2763,20,10000,-68,55.74
1,14.6823,18.2753,-59,24.76,-68,55.74
0,13.7017,10.2763,20,10000,-69,56.39
1,14.6823,18.2753,-59,24.66,-69,56.39
0,13.7017,10.2763,20,10000,-70,56.39
1,14.6823,18.2753,-59,24.66,-70,56.39
0,13.7017,10.2763,20,10000,-71,56.4
1,14.6823,18.2753,-59,24.63,-71,56.4
0,13.7017,10.2763,20,10000,-72,56.4
1,14.6823,18.2753,-59,24.64,-72,56.4
0,13.7017,10.2763,20,10000,-73,56.4
1,14.6823,18.2753,-59,24.64,-73,56.4
0,13.7017,10.2763,20,10000,-74,56.58
1,14.6823,18.2753,-59,24.61,-74,56.58
0,13.7017,10.2763,20,10000,-75,56.58
1,14.6823,18.2753,-59,24.61,-75,56.58
0,13.7017,10.2763,20,10000,-76,56.58
1,14.6823,18.2753,-59,24.61,-76,56.58
0,13.7017,10.2763,20,10000,-77,56.58
1,14.6823,18.2753,-59,24.61,-77,56.58
0,13.7017,10.2763,20,10000,-78,55.84
1,14.6823,18.2753,-59,24.85,-78,55.84
0,13.7017,10.2763,20,10000,-79,57.15
1,14.6823,18.2753,-59,24.63,-79,57.15
0,13.7017,10.2763,20,10000,-80,57.62
1,14.6823,18.2753,-59,24.49,-80,57.62
0,13.7017,10.2763,20,10000,-81,57.62
1,14.6823,18.2753,-59,24.49,-81,57.62
0,13.7017,10.2763,20,10000,-82,55.2
1,14.6823,18.2753,-59,24.64,-82,55.2
0,39.7119,29.7839,20,10000,-62,88.15
1,36.5971,35.4114,-55.73,35.29,-62,88.15
0,39.7119,29.7839,20,10000,-63,88.15
1,36.5971,35.4114,-55.73,35.29,-63,88.15
0,39.7119,29.7839,20,10000,-64,88.15
1,36.5971,35.4114,-55.73,35.29,-64,88.15
0,39.7119,29.7839,20,10000,-65,88.15
1,36.5971,35.4114,-55.73,35.29,-65,88.15
0,39.7119,29.7839,20,10000,-66,88.15
1,36.5971,35.4114,-55.73,35.29,-66,88.15
0,39.7119,29.7839,20,10000,-67,88.15
1,36.5971,35.4114,-55.73,35.29,-67,88.15
0,39.7119,29.7839,20,10000,-68,88.15
1,36.5971,35.4114,-55.73,35.29,-68,88.15
0,39.7119,29.7839,20,10000,-69,88.15
1,36.5971,35.4114,-55.73,35.29,-69,88.15
0,39.7119,29.7839,20,10000,-70,88.15
1,36.5971,35.4114,-55.73,35.29,-70,88.15
0,39.7119,29.7839,20,10000,-71,88.15
1,36.5971,35.4114,-55.73,35.29,-71,88.15
0,39.7119,29.7839,20,10000,-72,88.15
1,36.5971,35.4114,-55.73,35.29,-72,88.15
0,39.7119,29.7839,20,10000,-73,88.15
1,36.5971,35.4114,-55.73,35.29,-73,88.15
0,39.7119,29.7839,20,10000,-74,88.15
1,36.5971,35.4114,-55.73,35.29,-74,88.15
0,39.7119,29.7839,20,10000,-75,88.15
1,36.5971,35.4114,-55.73,35.29,-75,88.15
0,39.7119,29.7839,20,10000,-76,88.15
1,36.5971,35.4114,-55.73,35.29,-76,88.15
0,39.7119,29.7839,20,10000,-77,88.15
1,36.5971,35.4114,-55.73,35.29,-77,88.15
0,39.7119,29.7839,20,10000,-78,88.15
1,36.5971,35.4114,-55.73,35.29,-78,88.15
0,39.7119,29.7839,20,10000,-79,88.15
1,36.5971,35.4114,-55.73,35.29,-79,88.15
0,39.7119,29.7839,20,10000,-80,88.15
1,36.5971,35.4114,-55.73,35.29,-80,88.15
0,39.7119,29.7839,20,10000,-81,88.15
1,36.5971,35.4114,-55.73,35.29,-81,88.15
0,39.7119,29.7839,20,10000,-82,88.15
1,36.5971,35.4114,-55.73,35.29,-82,88.15
0,73.0993,54.8245,20,10000,-62,59.44
1,82.6926,57.5315,-62.37,32.59,-62,59.44
0,73.0993,54.8245,20,10000,-63,59.44
1,82.6926,57.5315,-62.37,32.59,-63,59.44
0,73.0993,54.8245,20,10000,-64,59.44
1,82.6926,57.5315,-62.37,32.59,-64,59.44
0,73.0993,54.8245,20,10000,-65,59.44
1,82.6926,57.5315,-62.37,32.59,-65,59.44
0,73.0993,54.8245,20,10000,-66,59.44
1,82.6926,57.5315,-62.37,32.59,-66,59.44
0,73.0993,54.8245,20,10000,-67,59.44
1,82.6926,57.5315,-62.37,32.59,-67,59.44
0,73.0993,54.8245,20,10000,-68,59.44
1,82.6926,57.5315,-62.37,32.59,-68,59.44
0,73.0993,54.8245,20,10000,-69,59.44
1,82.6926,57.5315,-62.37,32.59,-69,59.44
0,73.0993,54.8245,20,10000,-70,59.44
1,82.6926,57.5315,-62.37,32.59,-70,59.44
0,73.0993,54.8245,20,10000,-71,59.44
1,82.6926,57.5315,-62.37,32.59,-71,59.44
0,73.0993,54.8245,20,10000,-72,59.44
1,82.6926,57.5315,-62.37,32.59,-72,59.44
0,73.0993,54.8245,20,10000,-73,59.44
1,82.6926,57.5315,-62.37,32.59,-73,59.44
0,73.0993,54.8245,20,10000,-74,59.44
1,82.6926,57.5315,-62.37,32.59,-74,59.44
0,73.0993,54.8245,20,10000,-75,59.44
1,82.6926,57.5315,-62.37,32.59,-75,59.44
0,73.0993,54.8245,20,10000,-76,59.44
1,82.6926,57.5315,-62.37,32.59,-76,59.44
0,73.0993,54.8245,20,10000,-77,59.44
1,82.6926,57.5315,-62.37,32.59,-77,59.44
0,73.0993,54.8245,20,10000,-78,59.44
1,82.6926,57.5315,-62.37,32.59,-78,59.44
0,73.0993,54.8245,20,10000,-79,59.44
1,82.6926,57.5315,-62.37,32.59,-79,59.44
0,73.0993,54.8245,20,10000,-80,59.44
1,82.6926,57.5315,-62.37,32.59,-80,59.44
0,73.0993,54.8245,20,10000,-81,59.44
1,82.6926,57.5315,-62.37,32.59,-81,59.44
0,73.0993,54.8245,20,10000,-82,59.44
1,82.6926,57.5315,-62.37,32.59,-82,59.44
0,26.8005,20.1004,20,10000,-62,107.29
1,29.6141,16.8749,-50.43,40.49,-62,107.29
0,26.8005,20.1004,20,10000,-63,107.29
1,29.6141,16.8749,-50.43,40.49,-63,107.29
0,26.8005,20.1004,20,10000,-64,107.29
1,29.6141,16.8749,-50.43,40.49,-64,107.29
0,26.8005,20.1004,20,10000,-65,107.29
1,29.6141,16.8749,-50.43,40.49,-65,107.29
0,26.8005,20.1004,20,10000,-66,107.29
1,29.6141,16.8749,-50.43,40.49,-66,107.29
0,26.8005,20.1004,20,10000,-67,107.29
1,29.6141,16.8749,-50.43,40.49,-67,107.29
0,26.8005,20.1004,20,10000,-68,107.29
1,29.6141,16.8749,-50.43,40.49,-68,107.29
0,26.8005,20.1004,20,10000,-69,109.27
1,29.6141,16.8749,-50.43,40.45,-69,109.27
0,26.8005,20.1004,20,10000,-70,109.8
1,29.6141,16.8749,-50.43,40.48,-70,109.8
0,26.8005,20.1004,20,10000,-71,109.8
1,29.6141,16.8749,-50.43,40.48,-71,109.8
0,26.8005,20.1004,20,10000,-72,109.71
1,29.6141,16.8749,-50.43,40.51,-72,109.71
0,26.8005,20.1004,20,10000,-73,108.88
1,29.6141,16.8749,-50.43,40.53,-73,108.88
0,26.8005,20.1004,20,10000,-74,108.88
1,29.6141,16.8749,-50.43,40.53,-74,108.88
0,26.8005,20.1004,20,10000,-75,108.88
1,29.6141,16.8749,-50.43,40.53,-75,108.88
0,26.8005,20.1004,20,10000,-76,108.88
1,29.6141,16.8749,-50.43,40.53,-76,108.88
0,26.8005,20.1004,20,10000,-77,108.88
1,29.6141,16.8749,-50.43,40.53,-77,108.88
0,26.8005,20.1004,20,10000,-78,108.88
1,29.6141,16.8749,-50.43,40.53,-78,108.88
0,26.8005,20.1004,20,10000,-79,108.88
1,29.6141,16.8749,-50.43,40.53,-79,108.88
0,26.8005,20.1004,20,10000,-80,108.88
1,29.6141,16.8749,-50.43,40.53,-80,108.88
0,26.8005,20.1004,20,10000,-81,108.88
1,29.6141,16.8749,-50.43,40.53,-81,108.88
0,26.8005,20.1004,20,10000,-82,108.88
1,29.6141,16.8749,-50.43,40.53,-82,108.88
0,7.2465,5.4349,20,10000,-62,50.13
1,10.122,-2.2157,-59.22,31.1,-62,50.13
0,7.2465,5.4349,20,10000,-63,50.13
1,10.122,-2.2157,-59.22,31.1,-63,50.13
0,7.2465,5.4349,20,10000,-64,50.13
1,10.122,-2.2157,-59.22,31.1,-64,50.13
0,7.2465,5.4349,20,10000,-65,50.13
1,10.122,-2.2157,-59.22,31.1,-65,50.13
0,7.2465,5.4349,20,10000,-66,50.13
1,10.122,-2.2157,-59.22,31.1,-66,50.13
0,7.2465,5.4349,20,10000,-67,50.13
1,10.122,-2.2157,-59.22,31.1,-67,50.13
0,7.2465,5.4349,20,10000,-68,50.13
1,10.122,-2.2157,-59.22,31.1,-68,50.13
0,7.2465,5.4349,20,10000,-69,50.13
1,10.122,-2.2157,-59.22,31.1,-69,50.13
0,7.2465,5.4349,20,10000,-70,50.53
1,10.122,-2.2157,-59.22,31.03,-70,50.53
0,7.2465,5.4349,20,10000,-71,50.53
1,10.122,-2.2157,-59.22,31.03,-71,50.53
0,7.2465,5.4349,20,10000,-72,51.71
1,10.122,-2.2157,-59.22,31.19,-72,51.71
0,7.2465,5.4349,20,10000,-73,50.53
1,10.122,-2.2157,-59.22,30.98,-73,50.53
0,7.2465,5.4349,20,10000,-74,50.53
1,10.122,-2.2157,-59.22,30.98,-74,50.53
0,7.2465,5.4349,20,10000,-75,50.53
1,10.122,-2.2157,-59.22,30.98,-75,50.53
0,7.2465,5.4349,20,10000,-76,50.53
1,10.122,-2.2157,-59.22,30.98,-76,50.53
0,7.2465,5.4349,20,10000,-77,51.71
1,10.122,-2.2157,-59.22,31,-77,51.71
0,7.2465,5.4349,20,10000,-78,51.51
1,10.122,-2.2157,-59.22,31.2,-78,51.51
0,7.2465,5.4349,20,10000,-79,51.51
1,10.122,-2.2157,-59.22,31.2,-79,51.51
0,7.2465,5.4349,20,10000,-80,51.51
1,10.122,-2.2157,-59.22,31.2,-80,51.51
0,7.2465,5.4349,20,10000,-81,51.51
1,10.122,-2.2157,-59.22,31.2,-81,51.51
0,7.2465,5.4349,20,10000,-82,51.51
1,10.122,-2.2157,-59.22,31.2,-82,51.51
0,72.3591,54.2694,20,10000,-62,53.04
1,74.6129,51.3004,-67.77,45.3,-62,53.04
0,72.3591,54.2694,20,10000,-63,53.04
1,74.6129,51.3004,-66.77,45.3,-63,53.04
0,72.3591,54.2694,20,10000,-64,53.04
1,74.6129,51.3004,-65.77,45.3,-64,53.04
0,72.3591,54.2694,20,10000,-65,50.75
1,74.6129,51.3004,-64.77,45.37,-65,50.75
0,72.3591,54.2694,20,10000,-66,51.99
1,74.6129,51.3004,-48.77,45.38,-66,51.99
0,72.3591,54.2694,20,10000,-67,51.99
1,74.6129,51.3004,-48.77,45.38,-67,51.99
0,72.3591,54.2694,20,10000,-68,51.74
1,74.6129,51.3004,-61.77,45.49,-68,51.74
0,72.3591,54.2694,20,10000,-69,59.78
1,74.6129,51.3004,-48.77,45.77,-69,59.78
0,72.3591,54.2694,20,10000,-70,59.97
1,74.6129,51.3004,-48.77,45.4,-70,59.97
0,72.3591,54.2694,20,10000,-71,59.97
1,74.6129,51.3004,-48.77,45.4,-71,59.97
0,72.3591,54.2694,20,10000,-72,59.97
1,74.6129,51.3004,-48.77,45.4,-72,59.97
0,72.3591,54.2694,20,10000,-73,59.97
1,74.6129,51.3004,-48.77,45.4,-73,59.97
0,72.3591,54.2694,20,10000,-74,59.97
1,74.6129,51.3004,-48.77,45.4,-74,59.97
0,72.3591,54.2694,20,10000,-75,59.97
1,74.6129,51.3004,-48.77,45.4,-75,59.97
0,72.3591,54.2694,20,10000,-76,59.97
1,74.6129,51.3004,-48.77,45.4,-76,59.97
0,72.3591,54.2694,20,10000,-77,59.97
1,74.6129,51.3004,-48.77,45.4,-77,59.97
0,72.3591,54.2694,20,10000,-78,59.97
1,74.6129,51.3004,-48.77,45.4,-78,59.97
0,72.3591,54.2694,20,10000,-79,59.97
1,74.6129,51.3004,-48.77,45.4,-79,59.97
0,72.3591,54.2694,20,10000,-80,59.97
1,74.6129,51.3004,-48.77,45.4,-80,59.97
0,72.3591,54.2694,20,10000,-81,59.97
1,74.6129,51.3004,-48.77,45.4,-81,59.97
0,72.3591,54.2694,20,10000,-82,59.97
1,74.6129,51.3004,-48.77,45.4,-82,59.97
0,38.9424,29.2068,20,10000,-62,85.63
1,43.3951,25.1398,-54.85,30.83,-62,85.63
0,38.9424,29.2068,20,10000,-63,85.63
1,43.3951,25.1398,-54.85,30.83,-63,85.63
0,38.9424,29.2068,20,10000,-64,85.38
1,43.3951,25.1398,-54.85,30.85,-64,85.38
0,38.9424,29.2068,20,10000,-65,85.38
1,43.3951,25.1398,-54.85,30.85,-65,85.38
0,38.9424,29.2068,20,10000,-66,86.66
1,43.3951,25.1398,-54.85,30.89,-66,86.66
0,38.9424,29.2068,20,10000,-67,81.04
1,43.3951,25.1398,-54.85,30.76,-67,81.04
0,38.9424,29.2068,20,10000,-68,82.88
1,43.3951,25.1398,-54.85,30.8,-68,82.88
0,38.9424,29.2068,20,10000,-69,82.31
1,43.3951,25.1398,-54.85,30.81,-69,82.31
0,38.9424,29.2068,20,10000,-70,81.71
1,43.3951,25.1398,-54.85,30.85,-70,81.71
0,38.9424,29.2068,20,10000,-71,85.43
1,43.3951,25.1398,-54.85,30.77,-71,85.43
0,38.9424,29.2068,20,10000,-72,85.18
1,43.3951,25.1398,-54.85,30.86,-72,85.18
0,38.9424,29.2068,20,10000,-73,82.86
1,43.3951,25.1398,-54.85,30.82,-73,82.86
0,38.9424,29.2068,20,10000,-74,83.48
1,43.3951,25.1398,-54.85,30.81,-74,83.48
0,38.9424,29.2068,20,10000,-75,86.22
1,43.3951,25.1398,-54.85,30.86,-75,86.22
0,38.9424,29.2068,20,10000,-76,86.22
1,43.3951,25.1398,-54.85,30.86,-76,86.22
0,38.9424,29.2068,20,10000,-77,83.91
1,43.3951,25.1398,-54.85,30.82,-77,83.91
0,38.9424,29.2068,20,10000,-78,83.91
1,43.3951,25.1398,-54.85,30.82,-78,83.91
0,38.9424,29.2068,20,10000,-79,85.73
1,43.3951,25.1398,-54.85,30.85,-79,85.73
0,38.9424,29.2068,20,10000,-80,85.08
1,43.3951,25.1398,-54.85,30.84,-80,85.08
0,38.9424,29.2068,20,10000,-81,85.08
1,43.3951,25.1398,-54.85,30.84,-81,85.08
0,38.9424,29.2068,20,10000,-82,85.08
1,43.3951,25.1398,-54.85,30.84,-82,85.08
0,46.0542,34.5406,20,10000,-62,59.07
1,37.2492,32.4083,-60.82,31.59,-62,59.07
0,46.0542,34.5406,20,10000,-63,59.07
1,37.2492,32.4083,-60.82,31.59,-63,59.07
0,46.0542,34.5406,20,10000,-64,59.07
1,37.2492,32.4083,-60.82,31.59,-64,59.07
0,46.0542,34.5406,20,10000,-65,59.07
1,37.2492,32.4083,-60.82,31.59,-65,59.07
0,46.0542,34.5406,20,10000,-66,58.81
1,37.2492,32.4083,-60.82,31.61,-66,58.81
0,46.0542,34.5406,20,10000,-67,58.81
1,37.2492,32.4083,-60.82,31.61,-67,58.81
0,46.0542,34.5406,20,10000,-68,58.83
1,37.2492,32.4083,-60.82,31.61,-68,58.83
0,46.0542,34.5406,20,10000,-69,58.83
1,37.2492,32.4083,-60.82,31.61,-69,58.83
0,46.0542,34.5406,20,10000,-70,59.36
1,37.2492,32.4083,-60.82,30.83,-70,59.36
0,46.0542,34.5406,20,10000,-71,59.36
1,37.2492,32.4083,-60.82,30.83,-71,59.36
0,46.0542,34.5406,20,10000,-72,59.27
1,37.2492,32.4083,-60.82,30.91,-72,59.27
0,46.0542,34.5406,20,10000,-73,59.27
1,37.2492,32.4083,-60.82,30.91,-73,59.27
0,46.0542,34.5406,20,10000,-74,59.27
1,37.2492,32.4083,-60.82,30.91,-74,59.27
0,46.0542,34.5406,20,10000,-75,59.27
1,37.2492,32.4083,-60.82,30.91,-75,59.27
0,46.0542,34.5406,20,10000,-76,59.27
1,37.2492,32.4083,-60.82,30.91,-76,59.27
0,46.0542,34.5406,20,10000,-77,59.25
1,37.2492,32.4083,-60.82,31.67,-77,59.25
0,46.0542,34.5406,20,10000,-78,59.07
1,37.2492,32.4083,-60.82,30.89,-78,59.07
0,46.0542,34.5406,20,10000,-79,59.07
1,37.2492,32.4083,-60.82,30.89,-79,59.07
0,46.0542,34.5406,20,10000,-80,59.07
1,37.2492,32.4083,-60.82,30.89,-80,59.07
0,46.0542,34.5406,20,10000,-81,59.07
1,37.2492,32.4083,-60.82,30.89,-81,59.07
0,46.0542,34.5406,20,10000,-82,59.07
1,37.2492,32.4083,-60.82,30.89,-82,59.07
0,11.6598,8.7449,20,10000,-62,24.84
1,18.6248,4.0993,-59.58,34.09,-62,24.84
0,11.6598,8.7449,20,10000,-63,24.84
1,18.6248,4.0993,-59.58,34.09,-63,24.84
0,11.6598,8.7449,20,10000,-64,24.87
1,18.6248,4.0993,-59.58,34.09,-64,24.87
0,11.6598,8.7449,20,10000,-65,25.55
1,18.6248,4.0993,-75.58,34.12,-65,25.55
0,11.6598,8.7449,20,10000,-66,25.55
1,18.6248,4.0993,-74.58,34.12,-66,25.55
0,11.6598,8.7449,20,10000,-67,25.61
1,18.6248,4.0993,-73.58,34.07,-67,25.61
0,11.6598,8.7449,20,10000,-68,29.27
1,18.6248,4.0993,-59.58,34.51,-68,29.27
0,11.6598,8.7449,20,10000,-69,29.27
1,18.6248,4.0993,-59.58,34.51,-69,29.27
0,11.6598,8.7449,20,10000,-70,29.27
1,18.6248,4.0993,-59.58,34.51,-70,29.27
0,11.6598,8.7449,20,10000,-71,29.27
1,18.6248,4.0993,-59.58,34.51,-71,29.27
0,11.6598,8.7449,20,10000,-72,29.27
1,18.6248,4.0993,-59.58,34.51,-72,29.27
0,11.6598,8.7449,20,10000,-73,29.27
1,18.6248,4.0993,-59.58,34.51,-73,29.27
0,11.6598,8.7449,20,10000,-74,29.27
1,18.6248,4.0993,-59.58,34.51,-74,29.27
0,11.6598,8.7449,20,10000,-75,29.27
1,18.6248,4.0993,-59.58,34.51,-75,29.27
0,11.6598,8.7449,20,10000,-76,29.27
1,18.6248,4.0993,-59.58,34.51,-76,29.27
0,11.6598,8.7449,20,10000,-77,29.27
1,18.6248,4.0993,-59.58,34.51,-77,29.27
0,11.6598,8.7449,20,10000,-78,29.27
1,18.6248,4.0993,-59.58,34.51,-78,29.27
0,11.6598,8.7449,20,10000,-79,29.27
1,18.6248,4.0993,-59.58,34.51,-79,29.27
0,11.6598,8.7449,20,10000,-80,29.27
1,18.6248,4.0993,-59.58,34.51,-80,29.27
0,11.6598,8.7449,20,10000,-81,29.27
1,18.6248,4.0993,-59.58,34.51,-81,29.27
0,11.6598,8.7449,20,10000,-82,29.27
1,18.6248,4.0993,-59.58,34.51,-82,29.27
0,73.5472,55.1604,20,10000,-62,59.44
1,80.3243,62.494,-62.4,32.5,-62,59.44
0,73.5472,55.1604,20,10000,-63,59.44
1,80.3243,62.494,-62.4,32.5,-63,59.44
0,73.5472,55.1604,20,10000,-64,59.44
1,80.3243,62.494,-62.4,32.5,-64,59.44
0,73.5472,55.1604,20,10000,-65,59.44
1,80.3243,62.494,-62.4,32.5,-65,59.44
0,73.5472,55.1604,20,10000,-66,59.44
1,80.3243,62.494,-62.4,32.5,-66,59.44
0,73.5472,55.1604,20,10000,-67,59.44
1,80.3243,62.494,-62.4,32.5,-67,59.44
0,73.5472,55.1604,20,10000,-68,59.44
1,80.3243,62.494,-62.4,32.5,-68,59.44
0,73.5472,55.1604,20,10000,-69,59.44
1,80.3243,62.494,-62.4,32.5,-69,59.44
0,73.5472,55.1604,20,10000,-70,59.44
1,80.3243,62.494,-62.4,32.5,-70,59.44
0,73.5472,55.1604,20,10000,-71,59.44
1,80.3243,62.494,-62.4,32.5,-71,59.44
0,73.5472,55.1604,20,10000,-72,59.44
1,80.3243,62.494,-62.4,32.5,-72,59.44
0,73.5472,55.1604,20,10000,-73,59.44
1,80.3243,62.494,-62.4,32.5,-73,59.44
0,73.5472,55.1604,20,10000,-74,59.44
1,80.3243,62.494,-62.4,32.5,-74,59.44
0,73.5472,55.1604,20,10000,-75,59.44
1,80.3243,62.494,-62.4,32.5,-75,59.44
0,73.5472,55.1604,20,10000,-76,59.44
1,80.3243,62.494,-62.4,32.5,-76,59.44
0,73.5472,55.1604,20,10000,-77,59.44
1,80.3243,62.494,-62.4,32.5,-77,59.44
